# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	
3.352000000000000E+010	-4.949962939916235E+000	1.327283239276171E+002	
3.353000000000000E+010	-4.792996844325607E+000	1.148779662126651E+002	
3.354000000000000E+010	-4.680105815577439E+000	9.715612142327831E+001	
3.355000000000000E+010	-4.626600156246955E+000	7.965560048574540E+001	
3.356000000000000E+010	-4.625298977137635E+000	6.218785363296538E+001	
3.357000000000000E+010	-4.667822680927406E+000	4.488434672913007E+001	
3.358000000000000E+010	-4.737900297722114E+000	2.771319022238326E+001	
3.359000000000000E+010	-4.819623876714728E+000	1.001943042172553E+001	
3.360000000000000E+010	-4.907735170050670E+000	-8.297279991990049E+000	
3.361000000000000E+010	-5.033599738799330E+000	-2.616899554921103E+001	
3.362000000000000E+010	-5.189168919101521E+000	-4.448977943258059E+001	
3.363000000000000E+010	-5.409781779944343E+000	-6.364051894333844E+001	
3.364000000000000E+010	-5.662867062649215E+000	-8.324321975335005E+001	
3.365000000000000E+010	-5.912393612998771E+000	-1.036278945358403E+002	
3.366000000000000E+010	-6.118074447179644E+000	-1.239513168215221E+002	
3.367000000000000E+010	-6.244479140958706E+000	-1.443813442581622E+002	
3.368000000000000E+010	-6.234426921745960E+000	-1.647187949299975E+002	
3.369000000000000E+010	-6.113563011249762E+000	1.754426952352978E+002	
3.370000000000000E+010	-5.865162068976312E+000	1.560339745729039E+002	
3.371000000000000E+010	-5.578773722768112E+000	1.373626159236735E+002	
3.372000000000000E+010	-5.226251635904714E+000	1.191272472857213E+002	
3.373000000000000E+010	-4.903954700465125E+000	1.012831039960821E+002	
3.374000000000000E+010	-4.649396927628946E+000	8.366103996936218E+001	
3.375000000000000E+010	-4.481143349324688E+000	6.631707792914428E+001	
3.376000000000000E+010	-4.371883583205728E+000	4.909061636599837E+001	
3.377000000000000E+010	-4.366857227177125E+000	3.220589640254786E+001	
3.378000000000000E+010	-4.373902185366792E+000	1.553021911569099E+001	
3.379000000000000E+010	-4.413300432741074E+000	-2.081968759348706E+000	
3.380000000000000E+010	-4.452011670718403E+000	-2.007317748863304E+001	
3.381000000000000E+010	-4.514508395678444E+000	-3.713728211310779E+001	
3.382000000000000E+010	-4.598296724728257E+000	-5.476635959677264E+001	
3.383000000000000E+010	-4.669379102489104E+000	-7.293363610304587E+001	
3.384000000000000E+010	-4.783113880001300E+000	-9.188835847136059E+001	
3.385000000000000E+010	-4.932882549768061E+000	-1.112220377047554E+002	
3.386000000000000E+010	-5.106292700432548E+000	-1.310144548892261E+002	
3.387000000000000E+010	-5.317712451835996E+000	-1.509272173185838E+002	
3.388000000000000E+010	-5.499444696940373E+000	-1.705730911075953E+002	
3.389000000000000E+010	-5.667435738414889E+000	1.702491783547306E+002	
3.390000000000000E+010	-5.786431151284961E+000	1.514551283744594E+002	
3.391000000000000E+010	-5.835192471845665E+000	1.332428553733790E+002	
3.392000000000000E+010	-5.815149346570160E+000	1.155272398084650E+002	
3.393000000000000E+010	-5.738833718729695E+000	9.745164278584646E+001	
3.394000000000000E+010	-5.619169056090677E+000	7.923543643518597E+001	
3.395000000000000E+010	-5.477122932280346E+000	6.046975595545179E+001	
3.396000000000000E+010	-5.364936296318786E+000	4.128048706501214E+001	
3.397000000000000E+010	-5.247066855394809E+000	2.207919969936063E+001	
3.398000000000000E+010	-5.204625210997149E+000	2.528806174619930E+000	
3.399000000000000E+010	-5.178765826959346E+000	-1.654355769560485E+001	
3.400000000000000E+010	-5.127367991138040E+000	-3.536907614930690E+001	
3.401000000000000E+010	-5.023183762134143E+000	-5.341631349633940E+001	
3.402000000000000E+010	-4.885372743534313E+000	-7.115197133533891E+001	
3.403000000000000E+010	-4.773758320044321E+000	-8.838982947673844E+001	
3.404000000000000E+010	-4.686414787848650E+000	-1.057130620535509E+002	
3.405000000000000E+010	-4.618762292970993E+000	-1.231518052626704E+002	
3.406000000000000E+010	-4.627327508719447E+000	-1.407039172740311E+002	
3.407000000000000E+010	-4.678361350497643E+000	-1.580515655134920E+002	
3.408000000000000E+010	-4.775395535195890E+000	-1.755248717132214E+002	
3.409000000000000E+010	-4.907756134455955E+000	1.669098008375285E+002	
3.410000000000000E+010	-5.047640350130391E+000	1.490866093275187E+002	
3.411000000000000E+010	-5.157202950341370E+000	1.311728990014161E+002	
3.412000000000000E+010	-5.210876314575362E+000	1.128957231496197E+002	
3.413000000000000E+010	-5.242012288909772E+000	9.419484949617223E+001	
3.414000000000000E+010	-5.184997381197642E+000	7.515794483857771E+001	
3.415000000000000E+010	-5.133725827394269E+000	5.578736154112619E+001	
3.416000000000000E+010	-5.063565848243244E+000	3.636617231109845E+001	
3.417000000000000E+010	-5.009659896382276E+000	1.683529574150618E+001	
3.418000000000000E+010	-4.973197962652892E+000	-2.784165490291531E+000	
3.419000000000000E+010	-4.952594856299244E+000	-2.179787227716622E+001	
3.420000000000000E+010	-4.910727935438655E+000	-4.033166235494663E+001	
3.421000000000000E+010	-4.870164287977842E+000	-5.812208997930530E+001	
3.422000000000000E+010	-4.791899831683185E+000	-7.560728236019904E+001	
3.423000000000000E+010	-4.703400406158534E+000	-9.339174112456546E+001	
3.424000000000000E+010	-4.602496848971847E+000	-1.116850346230109E+002	
3.425000000000000E+010	-4.525224020715254E+000	-1.301099047584338E+002	
3.426000000000000E+010	-4.510276538394642E+000	-1.486291579245401E+002	
3.427000000000000E+010	-4.587460978078261E+000	-1.671591541680373E+002	
3.428000000000000E+010	-4.728024625116737E+000	1.743695625304788E+002	
3.429000000000000E+010	-4.917690310883669E+000	1.560598616935640E+002	
3.430000000000000E+010	-5.138639117245555E+000	1.381233989449951E+002	
3.431000000000000E+010	-5.306170369298766E+000	1.201753328238662E+002	
3.432000000000000E+010	-5.420248670433296E+000	1.018621954656833E+002	
3.433000000000000E+010	-5.410578206416712E+000	8.337697968300022E+001	
3.434000000000000E+010	-5.327426762292222E+000	6.443107235879310E+001	
3.435000000000000E+010	-5.219365175931856E+000	4.505556859023179E+001	
3.436000000000000E+010	-5.038878826190174E+000	2.599742613303820E+001	
3.437000000000000E+010	-4.892083025153315E+000	6.989691192675027E+000	
3.438000000000000E+010	-4.791843237376854E+000	-1.154789960665928E+001	
3.439000000000000E+010	-4.785497323003677E+000	-2.952037806981508E+001	
3.440000000000000E+010	-4.793951828636894E+000	-4.646938525838586E+001	
3.441000000000000E+010	-4.833515505368877E+000	-6.273792076181210E+001	
3.442000000000000E+010	-4.896003210578554E+000	-7.911851865091472E+001	
3.443000000000000E+010	-4.924161468141081E+000	-9.709296515418977E+001	
3.444000000000000E+010	-4.897100548318180E+000	-1.151291205894584E+002	
3.445000000000000E+010	-4.818932288438999E+000	-1.329663163306106E+002	
3.446000000000000E+010	-4.764700333824137E+000	-1.513456987775176E+002	
3.447000000000000E+010	-4.761809841893872E+000	-1.699827612771997E+002	
3.448000000000000E+010	-4.842745657252852E+000	1.712682166787181E+002	
3.449000000000000E+010	-5.025608666694343E+000	1.522811593643465E+002	
3.450000000000000E+010	-5.263212913480489E+000	1.335866163424337E+002	
3.451000000000000E+010	-5.543118439581015E+000	1.147322831736510E+002	
3.452000000000000E+010	-5.809785217828450E+000	9.569700510170036E+001	
3.453000000000000E+010	-5.996644878268458E+000	7.635405241294016E+001	
3.454000000000000E+010	-6.062766013213818E+000	5.654807004586691E+001	
3.455000000000000E+010	-6.001994719108808E+000	3.670415286503124E+001	
3.456000000000000E+010	-5.784087192406205E+000	1.796574284481860E+001	
3.457000000000000E+010	-5.566172338697307E+000	-1.070160268257122E+000	
3.458000000000000E+010	-5.351885373747830E+000	-1.997329679543227E+001	
3.459000000000000E+010	-5.198266258513145E+000	-3.854641128794017E+001	
3.460000000000000E+010	-5.114224796383303E+000	-5.700284325009216E+001	
3.461000000000000E+010	-5.047588506285268E+000	-7.433843625666198E+001	
3.462000000000000E+010	-4.924961696379579E+000	-9.201951250972255E+001	
3.463000000000000E+010	-4.829481141884247E+000	-1.085838605293307E+002	
3.464000000000000E+010	-4.755529416311666E+000	-1.251011989437876E+002	
3.465000000000000E+010	-4.699040113764628E+000	-1.414292870535361E+002	
3.466000000000000E+010	-4.688065626322146E+000	-1.580845506629713E+002	
3.467000000000000E+010	-4.729062459760756E+000	-1.752587633334319E+002	
3.468000000000000E+010	-4.853682010896284E+000	1.668431385332969E+002	
3.469000000000000E+010	-5.065558523043029E+000	1.481650008717915E+002	
3.470000000000000E+010	-5.360796453105468E+000	1.292467998188858E+002	
3.471000000000000E+010	-5.711571769866502E+000	1.098500499143231E+002	
3.472000000000000E+010	-6.020908610618462E+000	8.981154783009217E+001	
3.473000000000000E+010	-6.321707211959915E+000	6.895869536043168E+001	
3.474000000000000E+010	-6.413602923972968E+000	4.834216191752572E+001	
3.475000000000000E+010	-6.273220844899794E+000	2.873230491767112E+001	
3.476000000000000E+010	-6.019066070331646E+000	9.217009318196329E+000	
3.477000000000000E+010	-5.735620192415106E+000	-1.006047019962362E+001	
3.478000000000000E+010	-5.458450330302181E+000	-2.869717242922614E+001	
3.479000000000000E+010	-5.206679915643321E+000	-4.694605763072114E+001	
3.480000000000000E+010	-5.062079028868950E+000	-6.477187228626636E+001	
3.481000000000000E+010	-4.968654866567825E+000	-8.267335061339490E+001	
3.482000000000000E+010	-4.855992370748066E+000	-9.980997208189044E+001	
3.483000000000000E+010	-4.797625888380139E+000	-1.165822822102918E+002	
3.484000000000000E+010	-4.703877464638150E+000	-1.328992182514441E+002	
3.485000000000000E+010	-4.635254531897360E+000	-1.490827309910916E+002	
3.486000000000000E+010	-4.573184972116376E+000	-1.655395686511062E+002	
3.487000000000000E+010	-4.561142469130019E+000	1.776475668743981E+002	
3.488000000000000E+010	-4.622861344528723E+000	1.601829714802493E+002	
3.489000000000000E+010	-4.812412483502694E+000	1.423908032475246E+002	
3.490000000000000E+010	-5.173717628656062E+000	1.243315376620176E+002	
3.491000000000000E+010	-5.627900429841404E+000	1.059876938035943E+002	
3.492000000000000E+010	-6.149171993323874E+000	8.718927663064785E+001	
3.493000000000000E+010	-6.654438618883490E+000	6.746977998514173E+001	
3.494000000000000E+010	-6.906778837008917E+000	4.831489932482358E+001	
3.495000000000000E+010	-7.014185820505923E+000	2.824362911266547E+001	
3.496000000000000E+010	-6.931219479290684E+000	8.102408429907573E+000	
3.497000000000000E+010	-6.712907927345940E+000	-1.279880939919239E+001	
3.498000000000000E+010	-6.408426631566417E+000	-3.368287504632720E+001	
3.499000000000000E+010	-6.109961105706276E+000	-5.420110596682995E+001	
3.500000000000000E+010	-5.846710467773566E+000	-7.383195434602177E+001	
3.501000000000000E+010	-5.689630275443720E+000	-9.168023270489449E+001	
3.502000000000000E+010	-5.622844956471233E+000	-1.081734067444168E+002	
3.503000000000000E+010	-5.589296862523987E+000	-1.239067559592414E+002	
3.504000000000000E+010	-5.574015818535580E+000	-1.392099870840612E+002	
3.505000000000000E+010	-5.527935011894955E+000	-1.541198026025829E+002	
3.506000000000000E+010	-5.411783612031575E+000	-1.696900958683660E+002	
3.507000000000000E+010	-5.238553899187933E+000	1.734195210356453E+002	
3.508000000000000E+010	-5.147838537460311E+000	1.556788748666990E+002	
3.509000000000000E+010	-5.216492227553268E+000	1.370344146580108E+002	
3.510000000000000E+010	-5.469156960268279E+000	1.173878986038319E+002	
3.511000000000000E+010	-5.885596368025619E+000	9.698091534184576E+001	
3.512000000000000E+010	-6.386432572110365E+000	7.629809613878128E+001	
3.513000000000000E+010	-6.816846741801155E+000	5.559398850345281E+001	
3.514000000000000E+010	-7.159202947862817E+000	3.480199054892428E+001	
3.515000000000000E+010	-7.254743334047348E+000	1.466450886928215E+001	
3.516000000000000E+010	-7.138965597289403E+000	-5.476573459442593E+000	
3.517000000000000E+010	-6.856265237695166E+000	-2.540080373323461E+001	
3.518000000000000E+010	-6.432905919542547E+000	-4.488787787708596E+001	
3.519000000000000E+010	-6.043369523917022E+000	-6.307689362350963E+001	
3.520000000000000E+010	-5.823736590955410E+000	-7.918699966512703E+001	
3.521000000000000E+010	-5.711431709492429E+000	-9.619255637088037E+001	
3.522000000000000E+010	-5.713064264252725E+000	-1.131693696565801E+002	
3.523000000000000E+010	-5.782278285210176E+000	-1.296588197309173E+002	
3.524000000000000E+010	-5.899604421570163E+000	-1.459945109028045E+002	
3.525000000000000E+010	-5.989462930442445E+000	-1.620544980109101E+002	
3.526000000000000E+010	-5.974357797132148E+000	-1.789311006075561E+002	
3.527000000000000E+010	-5.945392713176323E+000	1.640642877096178E+002	
3.528000000000000E+010	-5.894040418465143E+000	1.463719992952546E+002	
3.529000000000000E+010	-5.835542833962586E+000	1.280586255449776E+002	
3.530000000000000E+010	-5.820143172223012E+000	1.086424827741217E+002	
3.531000000000000E+010	-5.931730746829198E+000	8.875393370414457E+001	
3.532000000000000E+010	-6.110234915957034E+000	6.756238967612531E+001	
3.533000000000000E+010	-6.349672526090073E+000	4.591394545542942E+001	
3.534000000000000E+010	-6.577016329253032E+000	2.431170399710361E+001	
3.535000000000000E+010	-6.664942750704874E+000	3.504432773278870E+000	
3.536000000000000E+010	-6.601804261211333E+000	-1.702584351773129E+001	
3.537000000000000E+010	-6.424288882948352E+000	-3.676273457174765E+001	
3.538000000000000E+010	-6.115181122820782E+000	-5.542342015595880E+001	
3.539000000000000E+010	-5.869013922149320E+000	-7.195254762242301E+001	
3.540000000000000E+010	-5.658819229144267E+000	-8.875636524836858E+001	
3.541000000000000E+010	-5.559878217775321E+000	-1.054605592439811E+002	
3.542000000000000E+010	-5.574570067382197E+000	-1.218332265730883E+002	
3.543000000000000E+010	-5.681241342740710E+000	-1.381580193492611E+002	
3.544000000000000E+010	-5.819590589286843E+000	-1.543593775604783E+002	
3.545000000000000E+010	-5.921859097001846E+000	-1.706816077033933E+002	
3.546000000000000E+010	-5.996538435199690E+000	1.728161859351707E+002	
3.547000000000000E+010	-5.983801953304114E+000	1.561130691170896E+002	
3.548000000000000E+010	-5.925432532012333E+000	1.388834119814603E+002	
3.549000000000000E+010	-5.826704594612749E+000	1.206928941913339E+002	
3.550000000000000E+010	-5.727776540395159E+000	1.018268005646429E+002	
3.551000000000000E+010	-5.693214314330742E+000	8.148506309205882E+001	
3.552000000000000E+010	-5.794225243879172E+000	5.981333779852497E+001	
3.553000000000000E+010	-5.991171376806048E+000	3.796668641892333E+001	
3.554000000000000E+010	-6.223828803051211E+000	1.684910841358089E+001	
3.555000000000000E+010	-6.401114004313861E+000	-3.712806259420451E+000	
3.556000000000000E+010	-6.537436822926341E+000	-2.325513223549964E+001	
3.557000000000000E+010	-6.529006476461506E+000	-4.195803546311702E+001	
3.558000000000000E+010	-6.460707913986155E+000	-5.837540294821201E+001	
3.559000000000000E+010	-6.384747900517810E+000	-7.498420873835823E+001	
3.560000000000000E+010	-6.328019630278717E+000	-9.208189676582821E+001	
3.561000000000000E+010	-6.277622378833499E+000	-1.103890237271058E+002	
3.562000000000000E+010	-6.262795165283619E+000	-1.290271250665987E+002	
3.563000000000000E+010	-6.331299632147340E+000	-1.473380084370345E+002	
3.564000000000000E+010	-6.479317620498120E+000	-1.649277598884051E+002	
3.565000000000000E+010	-6.630645812669330E+000	1.785973089198592E+002	
3.566000000000000E+010	-6.716859186478662E+000	1.624489883679512E+002	
3.567000000000000E+010	-6.706184892970982E+000	1.465254109809186E+002	
3.568000000000000E+010	-6.615857981273332E+000	1.309019698264254E+002	
3.569000000000000E+010	-6.433040822248619E+000	1.147935745140747E+002	
3.570000000000000E+010	-6.229920529211932E+000	9.766464937940340E+001	
3.571000000000000E+010	-6.066277312801920E+000	7.713911019567981E+001	
3.572000000000000E+010	-5.985857061800071E+000	5.504673926583617E+001	
3.573000000000000E+010	-6.003050153873831E+000	3.202817492364780E+001	
3.574000000000000E+010	-6.066844239667966E+000	8.616016522021909E+000	
3.575000000000000E+010	-6.177981713367261E+000	-1.442184337231683E+001	
3.576000000000000E+010	-6.204143140835373E+000	-3.605179206737169E+001	
3.577000000000000E+010	-6.084483238767510E+000	-5.525301795982217E+001	
3.578000000000000E+010	-5.887632180660523E+000	-7.305025773220346E+001	
3.579000000000000E+010	-5.636216226523229E+000	-8.998091634871054E+001	
3.580000000000000E+010	-5.368084572958204E+000	-1.064347004441950E+002	
3.581000000000000E+010	-5.102552092383698E+000	-1.214737786795869E+002	
3.582000000000000E+010	-4.992390073950783E+000	-1.359319620135577E+002	
3.583000000000000E+010	-5.125089799641556E+000	-1.498385122737710E+002	
3.584000000000000E+010	-5.485802666716297E+000	-1.633790152272842E+002	
3.585000000000000E+010	-6.057808813903230E+000	-1.773853143586041E+002	
3.586000000000000E+010	-6.779592664885506E+000	1.676529070668248E+002	
3.587000000000000E+010	-7.584895015067850E+000	1.510053496652109E+002	
3.588000000000000E+010	-8.346127498553301E+000	1.321454971726174E+002	
3.589000000000000E+010	-8.850840370487564E+000	1.107650068482452E+002	
3.590000000000000E+010	-9.049305098344457E+000	8.446254926557006E+001	
3.591000000000000E+010	-8.679329761034154E+000	5.777895987870175E+001	
3.592000000000000E+010	-7.921432356336970E+000	3.271360007260445E+001	
3.593000000000000E+010	-7.106229993724083E+000	1.063969581957116E+001	
3.594000000000000E+010	-6.446845963715992E+000	-9.285946005472141E+000	
3.595000000000000E+010	-6.020228834504073E+000	-2.755844358276060E+001	
3.596000000000000E+010	-5.771984752438611E+000	-4.440001610467298E+001	
3.597000000000000E+010	-5.719191854633269E+000	-6.096315545763635E+001	
3.598000000000000E+010	-5.788516334615249E+000	-7.768466307205956E+001	
3.599000000000000E+010	-5.943991506722715E+000	-9.527370403054655E+001	
3.600000000000000E+010	-6.101092327638530E+000	-1.142966808853193E+002	
3.601000000000000E+010	-6.035780821488446E+000	-1.341715056999801E+002	
3.602000000000000E+010	-5.881443706976302E+000	-1.537487248679425E+002	
3.603000000000000E+010	-5.647400487285703E+000	-1.718124354716708E+002	
3.604000000000000E+010	-5.455459327787815E+000	1.706669231687435E+002	
3.605000000000000E+010	-5.405815574895720E+000	1.540883848141608E+002	
3.606000000000000E+010	-5.445057946371682E+000	1.385563273935401E+002	
3.607000000000000E+010	-5.522824170292512E+000	1.243209408637380E+002	
3.608000000000000E+010	-5.650084543773498E+000	1.107069911376564E+002	
3.609000000000000E+010	-5.829559878273204E+000	9.623966042848109E+001	
3.610000000000000E+010	-6.045198520324692E+000	8.120722591821794E+001	
3.611000000000000E+010	-6.241183466835527E+000	6.574447777099654E+001	
3.612000000000000E+010	-6.479163261253620E+000	4.911081243755708E+001	
3.613000000000000E+010	-6.776404697911889E+000	3.090043948003885E+001	
3.614000000000000E+010	-7.170720342751147E+000	1.084472607054591E+001	
3.615000000000000E+010	-7.636113341734811E+000	-1.144102145579853E+001	
3.616000000000000E+010	-7.985910377664690E+000	-3.571724172908493E+001	
3.617000000000000E+010	-8.256132304464503E+000	-6.082677409391808E+001	
3.618000000000000E+010	-8.215810624772347E+000	-8.570866372135946E+001	
3.619000000000000E+010	-7.895296230280827E+000	-1.096421857757543E+002	
3.620000000000000E+010	-7.381063076364673E+000	-1.321259446839993E+002	
3.621000000000000E+010	-6.714706499618822E+000	-1.519128375674243E+002	
3.622000000000000E+010	-6.117641003051528E+000	-1.681574465194641E+002	
3.623000000000000E+010	-5.662764781730502E+000	1.759152303404346E+002	
3.624000000000000E+010	-5.431790297607657E+000	1.599759173754839E+002	
3.625000000000000E+010	-5.429995208830101E+000	1.445110413909643E+002	
3.626000000000000E+010	-5.671693984437890E+000	1.291363486225018E+002	
3.627000000000000E+010	-6.074817413926742E+000	1.138389075091094E+002	
3.628000000000000E+010	-6.574192603059443E+000	9.891578813267579E+001	
3.629000000000000E+010	-7.085669258267529E+000	8.342106005056571E+001	
3.630000000000000E+010	-7.592796858167323E+000	6.724391643655572E+001	
3.631000000000000E+010	-7.995627871325165E+000	4.960188133150737E+001	
3.632000000000000E+010	-8.286286015576033E+000	3.003862534391690E+001	
3.633000000000000E+010	-8.338106911614473E+000	8.969026174120645E+000	
3.634000000000000E+010	-8.143814762668940E+000	-1.366028365595804E+001	
3.635000000000000E+010	-7.806654876976847E+000	-3.744594724520965E+001	
3.636000000000000E+010	-7.484289244130200E+000	-5.991080579256828E+001	
3.637000000000000E+010	-7.243080184153487E+000	-8.111297883582428E+001	
3.638000000000000E+010	-7.100861948327496E+000	-1.008239315992861E+002	
3.639000000000000E+010	-7.018236869870020E+000	-1.199009700996437E+002	
3.640000000000000E+010	-6.940025770242218E+000	-1.386761316184471E+002	
3.641000000000000E+010	-6.609424565339829E+000	-1.576245900893517E+002	
3.642000000000000E+010	-6.214277378500085E+000	-1.764272093026738E+002	
3.643000000000000E+010	-5.802538318445708E+000	1.641900685894165E+002	
3.644000000000000E+010	-5.473724987931310E+000	1.444295596595069E+002	
3.645000000000000E+010	-5.260415393063631E+000	1.246904182251517E+002	
3.646000000000000E+010	-5.264728095706381E+000	1.054719209583746E+002	
3.647000000000000E+010	-5.446378905959626E+000	8.828429999490403E+001	
3.648000000000000E+010	-5.770439471649777E+000	7.402242751233165E+001	
3.649000000000000E+010	-6.163262497355444E+000	6.007237496371258E+001	
3.650000000000000E+010	-6.554683980601332E+000	4.629386433454117E+001	
3.651000000000000E+010	-6.901184207531821E+000	3.218280863766554E+001	
3.652000000000000E+010	-7.106224087849269E+000	1.706266421727709E+001	
3.653000000000000E+010	-7.168947669005293E+000	6.456040212356935E-001	
3.654000000000000E+010	-6.934877938873081E+000	-1.924414973729810E+001	
3.655000000000000E+010	-6.687850956430130E+000	-3.937065622745385E+001	
3.656000000000000E+010	-6.512196886616558E+000	-5.971114989010362E+001	
3.657000000000000E+010	-6.435812404886190E+000	-8.025089437580340E+001	
3.658000000000000E+010	-6.484347863026511E+000	-1.001690691491338E+002	
3.659000000000000E+010	-6.548477377545290E+000	-1.194726838500958E+002	
3.660000000000000E+010	-6.671676998279838E+000	-1.386961199660778E+002	
3.661000000000000E+010	-6.697655150373741E+000	-1.575726534284555E+002	
3.662000000000000E+010	-6.580665352461989E+000	-1.762529196081839E+002	
3.663000000000000E+010	-6.371041248594454E+000	1.646413407596156E+002	
3.664000000000000E+010	-6.085575664854575E+000	1.451678985181586E+002	
3.665000000000000E+010	-5.768881922862914E+000	1.256157906698014E+002	
3.666000000000000E+010	-5.515392653491417E+000	1.067366268867240E+002	
3.667000000000000E+010	-5.473551680304274E+000	9.069602894363132E+001	
3.668000000000000E+010	-5.620555544358779E+000	7.482432931153630E+001	
3.669000000000000E+010	-5.932912961084669E+000	5.894192314450258E+001	
3.670000000000000E+010	-6.363790680476020E+000	4.336744794928981E+001	
3.671000000000000E+010	-6.846002639943657E+000	2.753822796354007E+001	
3.672000000000000E+010	-7.354585446193403E+000	1.113964721716287E+001	
3.673000000000000E+010	-7.733642726726724E+000	-6.479819681738432E+000	
3.674000000000000E+010	-8.081980996618965E+000	-2.544529926017450E+001	
3.675000000000000E+010	-8.380910083335616E+000	-4.592447621077590E+001	
3.676000000000000E+010	-8.657942682416623E+000	-6.771138863693497E+001	
3.677000000000000E+010	-8.792051510404868E+000	-9.015321454515764E+001	
3.678000000000000E+010	-8.794892141045390E+000	-1.125500519747481E+002	
3.679000000000000E+010	-8.690295655890767E+000	-1.346465756118793E+002	
3.680000000000000E+010	-8.588283435287559E+000	-1.568666870021534E+002	
3.681000000000000E+010	-8.327803154231752E+000	-1.781607374964875E+002	
3.682000000000000E+010	-7.940511195970091E+000	1.610263331187454E+002	
3.683000000000000E+010	-7.397169127685515E+000	1.410232117464512E+002	
3.684000000000000E+010	-6.728316159747320E+000	1.210231759132126E+002	
3.685000000000000E+010	-6.055639750596493E+000	1.015110640596083E+002	
3.686000000000000E+010	-5.659534592424780E+000	8.530889509539108E+001	
3.687000000000000E+010	-5.463547198611064E+000	6.860668542782298E+001	
3.688000000000000E+010	-5.466501310840068E+000	5.217200900368583E+001	
3.689000000000000E+010	-5.644105171657617E+000	3.604466573033965E+001	
3.690000000000000E+010	-5.945427699337611E+000	2.038517470493056E+001	
3.691000000000000E+010	-6.319613896823989E+000	5.100237039547995E+000	
3.692000000000000E+010	-6.725573913095079E+000	-9.663339688926257E+000	
3.693000000000000E+010	-7.143410485361216E+000	-2.492296304268757E+001	
3.694000000000000E+010	-7.454675918364694E+000	-4.136538484219969E+001	
3.695000000000000E+010	-7.683004328399293E+000	-5.898151724401879E+001	
3.696000000000000E+010	-7.844998767084712E+000	-7.761471230489696E+001	
3.697000000000000E+010	-7.985554053455205E+000	-9.685709279736457E+001	
3.698000000000000E+010	-8.193563389950224E+000	-1.166153669472952E+002	
3.699000000000000E+010	-8.754630515924156E+000	-1.397165753052668E+002	
3.700000000000000E+010	-9.216478712825008E+000	-1.639191764505775E+002	
3.701000000000000E+010	-9.242578316749819E+000	1.716875304161582E+002	
3.702000000000000E+010	-8.895702639414017E+000	1.479872230654572E+002	
3.703000000000000E+010	-8.162037884411834E+000	1.265040322536758E+002	
3.704000000000000E+010	-7.274352949104321E+000	1.065855438100031E+002	
3.705000000000000E+010	-6.441107478658871E+000	8.808042059252894E+001	
3.706000000000000E+010	-5.723283984905494E+000	6.993236239963233E+001	
3.707000000000000E+010	-5.177982013559447E+000	5.184234553056018E+001	
3.708000000000000E+010	-4.956872070908264E+000	3.420345407549710E+001	
3.709000000000000E+010	-4.974380685738008E+000	1.710909215322571E+001	
3.710000000000000E+010	-5.243012554332108E+000	6.807249227810512E-001	
3.711000000000000E+010	-5.720782778680070E+000	-1.460166747953128E+001	
3.712000000000000E+010	-6.283585127771661E+000	-2.919275985722994E+001	
3.713000000000000E+010	-6.770186312905414E+000	-4.445247808508948E+001	
3.714000000000000E+010	-7.068433579003680E+000	-6.043334061759701E+001	
3.715000000000000E+010	-7.158217332632787E+000	-7.705527157506603E+001	
3.716000000000000E+010	-7.105783246232665E+000	-9.429697892039744E+001	
3.717000000000000E+010	-6.953999532190463E+000	-1.116848253380121E+002	
3.718000000000000E+010	-7.063121955377643E+000	-1.316628969435774E+002	
3.719000000000000E+010	-7.274064973690202E+000	-1.520180003837618E+002	
3.720000000000000E+010	-7.489871263984926E+000	-1.723754135837274E+002	
3.721000000000000E+010	-7.709168410631731E+000	1.682355097209109E+002	
3.722000000000000E+010	-7.895896774754830E+000	1.490411142662006E+002	
3.723000000000000E+010	-7.903264148252664E+000	1.306027222506640E+002	
3.724000000000000E+010	-7.759645204432335E+000	1.108473361772797E+002	
3.725000000000000E+010	-7.362906004179069E+000	9.037080123833512E+001	
3.726000000000000E+010	-6.869940844236724E+000	7.024482893101248E+001	
3.727000000000000E+010	-6.330576213153285E+000	4.988981020097550E+001	
3.728000000000000E+010	-5.893085327903317E+000	2.957405222449484E+001	
3.729000000000000E+010	-5.682496009045728E+000	9.579370506256025E+000	
3.730000000000000E+010	-5.711925717592433E+000	-9.579478694546411E+000	
3.731000000000000E+010	-6.024920110310135E+000	-2.703816723205290E+001	
3.732000000000000E+010	-6.282384271858857E+000	-4.391376065434901E+001	
3.733000000000000E+010	-6.447955413794198E+000	-6.020792189884342E+001	
3.734000000000000E+010	-6.479110775603336E+000	-7.612974043859187E+001	
3.735000000000000E+010	-6.401235188512816E+000	-9.163682267691203E+001	
3.736000000000000E+010	-6.241796037821094E+000	-1.069237474731346E+002	
3.737000000000000E+010	-6.141074078665094E+000	-1.230864595709283E+002	
3.738000000000000E+010	-6.105346770449218E+000	-1.397214111809647E+002	
3.739000000000000E+010	-6.227644432747094E+000	-1.566083835610021E+002	
3.740000000000000E+010	-6.511451867711194E+000	-1.738047312079906E+002	
3.741000000000000E+010	-7.013549284620990E+000	1.685021660669908E+002	
3.742000000000000E+010	-7.543669118470514E+000	1.508796729195288E+002	
3.743000000000000E+010	-8.016267076702949E+000	1.313582284594221E+002	
3.744000000000000E+010	-8.089845343791573E+000	1.093662569779624E+002	
